Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns
1907-03,8.35,0.41,0.74,8.94,1907.21,3.7,301.95,14.83,"1,827.82",26.58,160.89,14.69,,17.6,,6.40%,1,6.31,3.44%,0.62%,2.81%
1907-04,8.39,0.41,0.73,8.94,1907.29,3.72,303.39,14.95,"1,844.11",26.28,159.73,14.67,,17.59,,6.54%,1,6.32,2.74%,0.13%,2.61%
1907-05,8.1,0.42,0.72,9.13,1907.37,3.74,286.8,14.75,"1,750.75",25.43,155.25,13.79,,16.56,,7.33%,1,6.2,2.82%,0.18%,2.64%
1907-06,7.84,0.42,0.71,9.23,1907.46,3.75,274.74,14.72,"1,684.58",24.88,152.56,13.14,,15.81,,7.78%,1,6.15,3.32%,0.12%,3.20%
1907-07,8.14,0.42,0.7,9.23,1907.54,3.77,285.25,14.83,"1,756.62",24.59,151.43,13.59,,16.36,,7.52%,1,6.16,2.82%,0.28%,2.55%
1907-08,7.53,0.43,0.69,9.23,1907.62,3.79,263.87,14.95,"1,632.65",24.3,150.32,12.51,,15.09,,7.67%,1,6.17,3.17%,0.12%,3.06%
1907-09,7.45,0.43,0.69,9.23,1907.71,3.8,261.07,15.07,"1,623.08",24,149.24,12.33,,14.9,,7.48%,1,6.18,2.56%,-0.11%,2.68%
1907-10,6.64,0.43,0.68,9.32,1907.79,3.82,230.31,15.03,"1,439.63",23.47,146.72,10.83,,13.12,,8.83%,1,6.13,3.14%,-0.16%,3.31%
1907-11,6.25,0.44,0.67,8.94,1907.87,3.84,226.01,15.79,"1,420.96",24.17,151.94,10.59,,12.86,,8.60%,1,6.4,2.47%,-0.58%,3.05%
1907-12,6.57,0.44,0.66,8.75,1907.96,3.85,242.74,16.26,"1,534.70",24.39,154.17,11.33,,13.8,,7.74%,1,6.55,1.26%,-0.95%,2.21%
1908-01,6.85,0.44,0.65,8.66,1908.04,3.87,255.87,16.31,"1,626.29",24.4,155.1,11.9,,14.52,,7.19%,1,6.64,1.13%,-10.27%,2.40%
1908-02,6.6,0.43,0.65,8.56,1908.12,3.86,249.27,16.36,"1,593.01",24.42,156.09,11.55,,14.13,,7.19%,1,6.74,1.65%,-10.45%,3.10%
1908-03,6.87,0.43,0.64,8.56,1908.21,3.85,259.47,16.24,"1,666.83",24.17,155.28,11.98,,14.68,,6.89%,1,6.76,1.13%,-10.37%,2.51%
1908-04,7.24,0.43,0.63,8.66,1908.29,3.84,270.44,15.94,"1,745.83",23.66,152.71,12.45,,15.28,,6.70%,1,6.71,0.50%,-10.40%,1.90%
1908-05,7.63,0.42,0.63,8.66,1908.37,3.83,285,15.81,"1,848.38",23.41,151.82,13.08,,16.07,,5.63%,1,6.74,0.10%,-10.61%,1.71%
1908-06,7.64,0.42,0.62,8.66,1908.46,3.82,285.38,15.69,"1,859.28",23.16,150.88,13.05,,16.06,,6.35%,1,6.77,-0.01%,-10.74%,1.73%
1908-07,7.92,0.42,0.61,8.75,1908.54,3.82,292.62,15.4,"1,914.82",22.66,148.28,13.35,,16.44,,6.45%,1,6.72,-0.42%,-10.89%,1.47%
1908-08,8.26,0.41,0.61,8.75,1908.62,3.81,305.18,15.27,"2,005.35",22.42,147.29,13.88,,17.12,,6.17%,1,6.75,-0.92%,-2.08%,1.16%
1908-09,8.17,0.41,0.6,8.75,1908.71,3.8,301.86,15.15,"1,991.80",22.17,146.28,13.7,,16.92,,6.27%,1,6.77,-10.03%,-2.27%,1.24%
1908-10,8.27,0.41,0.59,8.85,1908.79,3.79,302.27,14.86,"2,002.69",21.69,143.68,13.69,,16.92,,6.40%,1,6.73,-0.80%,-2.34%,1.55%
1908-11,8.83,0.4,0.59,8.94,1908.87,3.78,319.3,14.58,"2,123.60",21.22,141.1,14.44,,17.85,,6.14%,1,6.68,-10.25%,-2.42%,1.16%
1908-12,9.03,0.4,0.58,9.04,1908.96,3.77,323.1,14.31,"2,156.76",20.75,138.53,14.58,,18.04,,6.04%,1,6.64,-10.66%,-2.43%,0.76%
1909-01,9.06,0.4,0.6,8.94,1909.04,3.76,327.62,14.58,"2,195.07",21.52,144.16,14.76,,18.28,,5.86%,1,6.73,-10.84%,-2.53%,0.69%
1909-02,8.8,0.41,0.61,9.04,1909.12,3.77,314.87,14.55,"2,117.75",21.83,146.8,14.17,,17.55,,5.96%,1,6.68,-10.21%,-2.26%,1.05%
1909-03,8.92,0.41,0.63,9.04,1909.21,3.79,319.16,14.67,"2,154.85",22.36,150.98,14.34,,17.77,,5.86%,1,6.69,-10.15%,-2.39%,1.24%
1909-04,9.32,0.41,0.64,9.23,1909.29,3.8,326.6,14.48,"2,213.22",22.43,151.98,14.65,,18.16,,5.77%,1,6.57,-10.22%,-2.38%,1.17%
1909-05,9.63,0.42,0.66,9.32,1909.37,3.81,334.02,14.45,"2,271.66",22.72,154.51,14.95,,18.55,,5.73%,1,6.51,-0.88%,-2.41%,1.53%
1909-06,9.8,0.42,0.67,9.42,1909.46,3.82,336.48,14.42,"2,296.58",23,157.01,15.04,,18.66,,5.64%,1,6.46,-0.68%,-2.33%,1.65%
1909-07,9.94,0.42,0.69,9.42,1909.54,3.84,341.29,14.53,"2,337.65",23.52,161.1,15.23,,18.9,,5.41%,1,6.48,-0.78%,-2.62%,1.85%
1909-08,10.18,0.43,0.7,9.51,1909.62,3.85,346.03,14.5,"2,378.43",23.79,163.55,15.42,,19.13,,5.29%,1,6.43,-10.75%,-2.70%,0.95%
1909-09,10.19,0.43,0.72,9.61,1909.71,3.86,342.94,14.47,"2,365.49",24.06,165.98,15.25,,18.93,,5.05%,1,6.38,-10.55%,-2.68%,1.12%
1909-10,10.23,0.43,0.73,9.8,1909.79,3.87,337.6,14.3,"2,336.88",24.09,166.76,14.99,,18.6,,5.23%,1,6.27,-10.06%,-2.66%,1.60%
1909-11,10.18,0.44,0.75,9.9,1909.87,3.89,332.72,14.27,"2,311.32",24.35,169.15,14.75,,18.29,,5.30%,1,6.22,-10.41%,-2.79%,1.37%
1909-12,10.3,0.44,0.76,9.99,1909.96,3.9,333.44,14.24,"2,324.54",24.6,171.52,14.75,,18.3,,5.26%,1,6.17,-10.93%,-2.92%,0.99%
1910-01,10.08,0.44,0.76,9.9,1910.04,3.91,329.45,14.46,"2,305.17",24.76,173.23,14.55,,18.05,,5.24%,1,6.25,-2.10%,-3.22%,1.12%
1910-02,9.72,0.45,0.76,9.9,1910.12,3.92,317.69,14.54,"2,231.32",24.68,173.32,14,,17.37,,5.38%,1,6.26,-2.67%,-3.32%,0.65%
1910-03,9.96,0.45,0.75,10.09,1910.21,3.92,319.39,14.35,"2,251.68",24.13,170.12,14.05,,17.44,,5.55%,1,6.16,-2.15%,-3.23%,1.08%
1910-04,9.72,0.45,0.75,10.18,1910.29,3.93,308.78,14.3,"2,185.28",23.83,168.62,13.56,,16.83,,5.90%,1,6.12,-2.18%,-3.42%,1.24%
1910-05,9.56,0.45,0.75,9.99,1910.37,3.93,309.48,14.65,"2,198.88",24.2,171.93,13.57,,16.85,,5.94%,1,6.26,-2.96%,-3.74%,0.78%
1910-06,9.1,0.46,0.75,9.9,1910.46,3.94,297.42,14.87,"2,122.01",24.35,173.73,13.02,,16.18,,6.27%,1,6.33,-2.87%,-3.96%,1.09%
1910-07,8.64,0.46,0.74,9.9,1910.54,3.95,282.39,14.95,"2,023.64",24.27,173.91,12.34,,15.35,,6.56%,1,6.35,-2.32%,-3.91%,1.59%
1910-08,8.85,0.46,0.74,9.8,1910.62,3.95,292.06,15.18,"2,102.02",24.42,175.76,12.75,,15.86,,6.33%,1,6.43,-2.79%,-3.76%,0.97%
1910-09,8.91,0.46,0.74,9.7,1910.71,3.96,296.93,15.41,"2,146.26",24.58,177.65,12.94,,16.11,,5.98%,1,6.51,-2.46%,-3.71%,1.25%
1910-10,9.32,0.47,0.74,9.42,1910.79,3.96,320,15.97,"2,322.67",25.24,183.17,13.92,,17.34,,5.25%,1,6.73,-3.11%,-3.94%,0.83%
1910-11,9.31,0.47,0.73,9.23,1910.87,3.97,326.25,16.38,"2,377.93",25.67,187.09,14.16,,17.65,,4.91%,1,6.89,-3.74%,-4.08%,0.35%
1910-12,9.05,0.47,0.73,9.23,1910.96,3.97,317.14,16.47,"2,321.53",25.58,187.26,13.74,,17.14,,5.25%,1,6.91,-4.15%,-3.88%,-0.27%
1911-01,9.27,0.47,0.72,9.23,1911.04,3.98,324.85,16.47,"2,388.01",25.17,185.04,14.05,,17.53,,4.96%,1,6.93,-3.75%,-3.68%,-0.08%
1911-02,9.43,0.47,0.71,8.94,1911.12,3.98,341,17,"2,517.16",25.56,188.64,14.72,,18.37,,4.44%,1,7.17,-3.96%,-3.61%,-0.35%
1911-03,9.32,0.47,0.7,9.04,1911.21,3.99,333.47,16.82,"2,471.95",24.87,184.34,14.37,,17.94,,4.71%,1,7.12,-3.92%,-3.39%,-0.53%
1911-04,9.28,0.47,0.68,8.75,1911.29,3.99,342.87,17.37,"2,552.32",25.25,187.93,14.75,,18.43,,4.33%,1,7.37,-4.03%,-3.54%,-0.49%
1911-05,9.48,0.47,0.67,8.75,1911.37,3.99,350.26,17.37,"2,618.10",24.82,185.5,15.05,,18.81,,4.19%,1,7.39,-3.71%,-3.26%,-0.45%
1911-06,9.67,0.47,0.66,8.75,1911.46,3.99,357.28,17.37,"2,681.39",24.39,183.01,15.33,,19.16,,4.07%,1,7.42,-4.63%,-3.15%,-10.48%
1911-07,9.63,0.47,0.65,8.85,1911.54,4,351.98,17.18,"2,652.35",23.7,178.56,15.08,,18.86,,4.15%,1,7.36,-4.55%,-3.04%,-10.51%
1911-08,9.17,0.47,0.64,9.13,1911.62,4,324.69,16.64,"2,457.16",22.54,170.61,13.9,,17.39,,4.91%,1,7.15,-3.88%,-2.68%,-10.20%
1911-09,8.67,0.47,0.63,9.23,1911.71,4,303.82,16.47,"2,309.64",21.9,166.5,13,,16.28,,5.39%,1,7.1,-2.88%,-2.41%,-0.47%
1911-10,8.72,0.47,0.61,9.23,1911.79,4,305.57,16.47,"2,333.39",21.49,164.11,13.07,,16.38,,5.34%,1,7.12,-2.79%,-2.35%,-0.44%
1911-11,9.07,0.47,0.6,9.13,1911.87,4.01,321.15,16.64,"2,462.90",21.3,163.39,13.73,,17.23,,4.75%,1,7.22,-2.70%,-2.34%,-0.36%
1911-12,9.11,0.47,0.59,9.04,1911.96,4.01,325.96,16.82,"2,510.56",21.11,162.59,13.93,,17.49,,4.41%,1,7.32,-2.44%,-2.33%,-0.11%
1912-01,9.12,0.47,0.6,9.13,1912.04,4.01,322.92,16.67,"2,497.82",21.22,164.11,13.79,,17.34,,4.70%,1,7.27,-2.12%,-10.94%,-0.18%
1912-02,9.04,0.47,0.61,9.23,1912.12,4.05,316.79,16.53,"2,461.06",21.32,165.6,13.53,,17.02,,4.91%,1,7.19,-10.71%,-10.81%,0.10%
1912-03,9.3,0.47,0.62,9.42,1912.21,4.08,319.31,16.22,"2,491.19",21.2,165.41,13.64,,17.17,,5.03%,1,7.05,-10.30%,-10.46%,0.16%
1912-04,9.59,0.47,0.63,9.7,1912.29,4.12,319.59,15.77,"2,503.57",20.88,163.61,13.65,,17.2,,5.16%,1,6.85,-0.72%,-10.14%,0.42%
1912-05,9.58,0.47,0.64,9.7,1912.37,4.16,319.25,15.8,"2,511.28",21.19,166.67,13.65,,17.2,,5.01%,1,6.85,-0.32%,-10.11%,0.79%
1912-06,9.58,0.48,0.65,9.61,1912.46,4.19,322.41,15.99,"2,546.63",21.71,171.46,13.79,,17.38,,4.68%,1,6.92,-0.51%,-10.19%,0.68%
1912-07,9.59,0.48,0.65,9.61,1912.54,4.23,322.75,16.01,"2,559.83",22.02,174.62,13.8,,17.41,,4.64%,1,6.92,-0.50%,-10.22%,0.72%
1912-08,9.81,0.48,0.66,9.7,1912.62,4.27,326.92,15.89,"2,603.37",22.1,176.03,13.98,,17.65,,4.72%,1,6.86,-0.13%,-0.98%,0.84%
1912-09,9.86,0.48,0.67,9.8,1912.71,4.3,325.39,15.76,"2,601.69",22.19,177.45,13.93,,17.58,,4.70%,1,6.8,0.18%,-0.85%,1.03%
1912-10,9.84,0.48,0.68,9.8,1912.79,4.34,324.73,15.78,"2,606.93",22.5,180.6,13.91,,17.56,,3.99%,1,6.8,0.36%,-0.89%,1.25%
1912-11,9.73,0.48,0.69,9.8,1912.87,4.38,321.1,15.81,"2,588.37",22.8,183.77,13.75,,17.37,,4.37%,1,6.81,-0.09%,-0.92%,0.83%
1912-12,9.38,0.48,0.7,9.7,1912.96,4.41,312.59,16,"2,530.47",23.33,188.84,13.39,,16.92,,4.31%,1,6.88,0.10%,-10.05%,1.15%
1913-01,9.3,0.48,0.69,9.8,1913.04,4.45,306.91,15.84,"2,495.22",22.91,186.26,13.15,,16.62,,4.40%,1.01,6.82,0.49%,-0.87%,1.36%
1913-02,8.97,0.48,0.69,9.8,1913.12,4.43,296.02,15.84,"2,417.41",22.71,185.5,12.68,,16.04,,4.71%,1.01,6.85,1.27%,-0.87%,2.15%
1913-03,8.8,0.48,0.68,9.8,1913.21,4.4,290.41,15.84,"2,382.37",22.52,184.77,12.44,,15.75,,5.22%,1.01,6.89,1.63%,-0.87%,2.50%
1913-04,8.79,0.48,0.68,9.8,1913.29,4.38,290.08,15.84,"2,390.49",22.33,184.03,12.43,,15.74,,5.25%,1.01,6.93,1.22%,-0.93%,2.15%
1913-05,8.55,0.48,0.67,9.7,1913.37,4.35,285.07,16,"2,360.19",22.37,185.17,12.22,,15.49,,5.54%,1.01,7.04,0.91%,-10.03%,1.94%
1913-06,8.12,0.48,0.67,9.8,1913.46,4.33,267.97,15.84,"2,229.54",21.95,182.59,11.49,,14.58,,6.19%,1.01,7.01,1.09%,-0.99%,2.08%
1913-07,8.23,0.48,0.66,9.9,1913.54,4.31,268.86,15.68,"2,247.79",21.53,180.04,11.53,,14.65,,6.29%,1.01,6.98,0.60%,-10.00%,1.60%
1913-08,8.45,0.48,0.65,9.9,1913.62,4.28,276.04,15.68,"2,318.80",21.34,179.28,11.85,,15.06,,6.08%,1.01,7.02,0.45%,-0.95%,1.39%
1913-09,8.53,0.48,0.65,10,1913.71,4.26,275.87,15.52,"2,328.22",20.94,176.73,11.84,,15.07,,6.10%,1.01,6.98,0.46%,-0.90%,1.37%
1913-10,8.26,0.48,0.64,10,1913.79,4.23,267.14,15.52,"2,265.44",20.75,176,11.47,,14.61,,6.51%,1.01,7.02,0.59%,-0.96%,1.55%
1913-11,8.05,0.48,0.64,10.1,1913.87,4.21,257.77,15.37,"2,196.85",20.36,173.51,11.07,,14.12,,7.07%,1.01,6.99,1.25%,-0.86%,2.11%
1913-12,8.04,0.48,0.63,10,1913.96,4.18,260.02,15.52,"2,227.08",20.38,174.51,11.17,,14.27,,6.91%,1.01,7.1,1.50%,-0.96%,2.46%
1914-01,8.37,0.48,0.62,10,1914.04,4.16,270.7,15.36,"2,329.46",20.08,172.78,11.64,,14.88,,6.34%,1,7.14,1.42%,-0.96%,2.38%
1914-02,8.48,0.47,0.61,9.9,1914.12,4.17,277.02,15.35,"2,394.92",19.98,172.76,11.91,,15.24,,5.80%,1,7.23,1.29%,-0.99%,2.28%
1914-03,8.32,0.47,0.6,9.9,1914.21,4.17,271.8,15.19,"2,360.68",19.68,170.95,11.69,,14.97,,6.07%,1,7.25,1.35%,-0.91%,2.27%
1914-04,8.12,0.46,0.59,9.8,1914.29,4.18,267.97,15.18,"2,338.43",19.58,170.86,11.52,,14.78,,6.20%,1,7.35,1.33%,-0.94%,2.26%
1914-05,8.17,0.46,0.58,9.9,1914.37,4.19,266.9,14.86,"2,339.87",19.08,167.31,11.48,,14.74,,6.57%,1,7.3,1.34%,-0.82%,2.16%
1914-06,8.13,0.45,0.58,9.9,1914.46,4.19,265.59,14.7,"2,339.16",18.78,165.44,11.43,,14.69,,6.60%,1,7.32,1.58%,-0.80%,2.39%
1914-07,7.68,0.45,0.57,10,1914.54,4.2,248.38,14.39,"2,198.15",18.3,161.94,10.69,,13.77,,7.30%,1,7.26,2.67%,-0.74%,3.42%
1914-08,7.68,0.44,0.56,10.2,1914.62,4.21,243.51,13.95,"2,165.34",17.65,156.96,10.49,,13.53,,7.55%,1,7.14,3.29%,-0.47%,3.76%
1914-09,7.68,0.44,0.55,10.2,1914.71,4.21,243.51,13.79,"2,175.56",17.36,155.09,10.5,,13.56,,7.42%,1,7.16,3.13%,-0.51%,3.64%
1914-10,7.68,0.43,0.54,10.1,1914.79,4.22,245.92,13.77,"2,207.35",17.24,154.72,10.61,,13.72,,7.21%,1,7.26,2.84%,-0.65%,3.49%
1914-11,7.68,0.43,0.53,10.2,1914.87,4.23,243.51,13.48,"2,195.79",16.78,151.3,10.52,,13.62,,7.16%,1,7.21,3.50%,-0.54%,4.04%
1914-12,7.35,0.42,0.52,10.1,1914.96,4.23,235.36,13.45,"2,132.35",16.65,150.86,10.17,,13.19,,7.38%,1,7.3,4.34%,-0.68%,5.01%
1915-01,7.48,0.42,0.55,10.1,1915.04,4.24,239.52,13.47,"2,180.24",17.61,160.31,10.36,,13.46,,7.19%,1,7.32,4.57%,-0.66%,5.23%
1915-02,7.38,0.42,0.58,10,1915.12,4.22,238.68,13.64,"2,182.95",18.76,171.56,10.33,,13.44,,7.13%,1,7.43,4.75%,-0.71%,5.46%
1915-03,7.57,0.42,0.61,9.9,1915.21,4.21,247.3,13.8,"2,272.28",19.93,183.1,10.71,,13.94,,6.82%,1,7.54,4.04%,-0.87%,4.91%
1915-04,8.14,0.42,0.64,10,1915.29,4.19,263.26,13.69,"2,429.43",20.7,191.01,11.4,,14.86,,6.37%,1,7.5,3.35%,-0.71%,4.06%
1915-05,7.95,0.42,0.67,10.1,1915.37,4.18,254.57,13.58,"2,359.68",21.45,198.87,11.03,,14.38,,6.90%,1,7.46,3.96%,-0.67%,4.64%
1915-06,8.04,0.43,0.7,10.1,1915.46,4.16,257.45,13.61,"2,396.90",22.41,208.69,11.15,,14.55,,6.81%,1,7.5,3.91%,-0.79%,4.70%
1915-07,8.01,0.43,0.73,10.1,1915.54,4.15,256.49,13.63,"2,398.54",23.38,218.59,11.11,,14.5,,6.86%,1,7.54,4.12%,-0.91%,5.03%
1915-08,8.35,0.43,0.76,10.1,1915.62,4.13,267.38,13.66,"2,510.99",24.34,228.55,11.58,,15.11,,6.40%,1,7.57,3.83%,-0.91%,4.74%
1915-09,8.66,0.43,0.79,10.1,1915.71,4.11,277.3,13.69,"2,614.93",25.3,238.54,12.01,,15.66,,6.22%,1,7.61,3.69%,-0.92%,4.60%
1915-10,9.14,0.43,0.82,10.2,1915.79,4.1,289.8,13.58,"2,743.48",26,246.13,12.55,,16.35,,5.98%,1,7.57,3.57%,-0.82%,4.39%
1915-11,9.46,0.43,0.85,10.3,1915.87,4.08,297.04,13.48,"2,822.60",26.69,253.62,12.86,,16.74,,5.79%,1,7.53,3.46%,-0.90%,4.35%
1915-12,9.48,0.43,0.88,10.3,1915.96,4.07,297.67,13.5,"2,839.26",27.63,263.56,12.88,,16.75,,5.68%,1,7.56,3.66%,-0.84%,4.51%
1916-01,9.33,0.44,0.93,10.4,1916.04,4.05,290.14,13.71,"2,778.36",29.05,278.19,12.54,,16.3,,6.00%,1,7.53,4.09%,-0.75%,4.84%
1916-02,9.2,0.45,0.99,10.4,1916.12,4.07,286.1,14.05,"2,750.86",30.73,295.51,12.35,,16.03,,6.11%,1,7.54,4.25%,-0.72%,4.97%
1916-03,9.17,0.46,1.04,10.5,1916.21,4.08,282.45,14.25,"2,727.19",32.09,309.89,12.18,,15.79,,6.31%,1,7.49,3.71%,-0.54%,4.25%
1916-04,9.07,0.47,1.1,10.6,1916.29,4.1,276.73,14.44,"2,683.62",33.47,324.58,11.91,,15.42,,6.57%,1,7.43,3.58%,-0.47%,4.04%
1916-05,9.27,0.48,1.15,10.7,1916.37,4.11,280.19,14.64,"2,728.99",34.79,338.84,12.03,,15.55,,6.46%,1,7.38,3.58%,-0.28%,3.86%
1916-06,9.36,0.5,1.21,10.8,1916.46,4.13,280.29,14.82,"2,742.00",36.08,353,12,,15.49,,6.56%,1,7.33,4.12%,-0.10%,4.22%
1916-07,9.23,0.51,1.26,10.8,1916.54,4.14,276.4,15.15,"2,716.26",37.7,370.51,11.79,,15.21,,7.04%,1,7.34,4.81%,0.04%,4.77%
1916-08,9.3,0.52,1.31,10.9,1916.62,4.16,275.94,15.33,"2,724.31",38.96,384.63,11.73,,15.11,,6.93%,1,7.29,5.29%,0.22%,5.07%
1916-09,9.68,0.53,1.37,11.1,1916.71,4.17,282.04,15.37,"2,797.18",39.86,395.3,11.94,,15.36,,6.83%,1,7.18,5.16%,0.38%,4.78%
1916-10,9.98,0.54,1.42,11.3,1916.79,4.19,285.63,15.41,"2,845.56",40.7,405.45,12.05,,15.46,,6.70%,1,7.07,4.72%,0.53%,4.20%
1916-11,10.21,0.55,1.48,11.5,1916.87,4.2,287.13,15.45,"2,873.33",41.51,415.38,12.05,,15.44,,6.75%,1,6.96,4.74%,0.68%,4.07%
1916-12,9.8,0.56,1.53,11.6,1916.96,4.22,273.23,15.61,"2,747.19",42.66,428.9,11.41,,14.6,,7.18%,1,6.91,5.50%,0.79%,4.70%
1917-01,9.57,0.57,1.51,11.7,1917.04,4.23,264.54,15.78,"2,673.01",41.71,421.48,10.99,,14.04,,7.70%,1,6.87,5.88%,1.02%,4.86%
1917-02,9.03,0.58,1.49,12,1917.12,4.26,243.37,15.68,"2,472.33",40.1,407.4,10.06,,12.84,,8.55%,1,6.71,7.02%,1.35%,5.67%
1917-03,9.31,0.59,1.47,12,1917.21,4.29,250.91,15.97,"2,562.51",39.56,404.06,10.33,,13.17,,8.38%,1,6.72,6.91%,1.43%,5.48%
1917-04,9.17,0.6,1.45,12.6,1917.29,4.32,235.37,15.49,"2,416.96",37.14,381.39,9.64,,12.29,,9.54%,1,6.4,7.84%,1.94%,5.90%
1917-05,8.86,0.61,1.43,12.8,1917.37,4.34,223.86,15.52,"2,312.05",36.03,372.12,9.14,,11.65,,10.03%,1,6.31,8.67%,2.06%,6.61%
1917-06,9.04,0.63,1.41,13,1917.46,4.37,224.9,15.55,"2,336.11",34.95,363.08,9.15,,11.67,,10.04%,1,6.22,8.62%,2.12%,6.50%
1917-07,8.79,0.64,1.38,12.8,1917.54,4.4,222.09,16.06,"2,320.90",34.97,365.43,9,,11.49,,10.03%,1,6.33,9.16%,2.15%,7.01%
1917-08,8.53,0.65,1.36,13,1917.62,4.43,212.21,16.09,"2,231.61",33.91,356.59,8.57,,10.95,,10.72%,1,6.24,10.26%,2.38%,7.88%
1917-09,8.12,0.66,1.34,13.3,1917.71,4.46,197.45,15.99,"2,090.44",32.66,345.75,7.95,,10.17,,11.84%,1,6.11,11.58%,2.57%,9.01%
1917-10,7.68,0.67,1.32,13.5,1917.79,4.49,183.99,16.01,"1,962.00",31.67,337.73,7.39,,9.47,,12.82%,1,6.03,12.09%,2.68%,9.42%
1917-11,7.04,0.68,1.3,13.5,1917.87,4.51,168.65,16.27,"1,812.96",31.17,335.04,6.75,,8.69,,14.50%,1,6.04,13.34%,2.75%,10.59%
1917-12,6.8,0.69,1.28,13.7,1917.96,4.54,160.53,16.29,"1,740.18",30.22,327.56,6.41,,8.28,,15.63%,1,5.96,14.12%,2.92%,11.20%
1918-01,7.21,0.68,1.26,14,1918.04,4.57,166.56,15.71,"1,819.76",29.01,317.01,6.64,,8.6,,15.41%,1,5.84,13.69%,3.15%,10.54%
1918-02,7.43,0.67,1.23,14.1,1918.12,4.56,170.42,15.37,"1,875.98",28.26,311.06,6.78,,8.81,,15.29%,1,5.82,13.39%,3.31%,10.07%
1918-03,7.28,0.66,1.21,14,1918.21,4.56,168.17,15.25,"1,865.22",27.91,309.5,6.69,,8.7,,15.44%,1,5.89,14.09%,3.20%,10.88%
1918-04,7.21,0.65,1.18,14.2,1918.29,4.55,164.21,14.8,"1,834.95",26.94,301.07,6.52,,8.51,,15.85%,1,5.83,15.01%,3.31%,11.70%
1918-05,7.44,0.64,1.16,14.5,1918.37,4.55,165.94,14.27,"1,867.60",25.85,290.93,6.58,,8.61,,15.94%,1,5.73,15.13%,3.44%,11.70%
1918-06,7.45,0.63,1.14,14.7,1918.46,4.54,163.91,13.86,"1,857.67",24.97,283.01,6.5,,8.52,,16.29%,1,5.68,14.72%,3.60%,11.12%
1918-07,7.51,0.62,1.11,15.1,1918.54,4.54,160.85,13.28,"1,835.56",23.8,271.55,6.37,,8.38,,16.76%,1,5.55,14.99%,3.85%,11.14%
1918-08,7.58,0.61,1.09,15.4,1918.62,4.53,159.19,12.81,"1,828.76",22.83,262.25,6.3,,8.31,,17.15%,1,5.47,15.44%,4.02%,11.42%
1918-09,7.54,0.6,1.06,15.7,1918.71,4.52,155.32,12.36,"1,796.19",21.9,253.23,6.15,,8.12,,17.76%,1,5.39,16.33%,4.07%,12.27%
1918-10,7.86,0.59,1.04,16,1918.79,4.52,158.88,11.93,"1,848.80",20.98,244.15,6.29,,8.33,,17.48%,1,5.31,16.34%,4.29%,12.05%
1918-11,8.06,0.58,1.01,16.3,1918.87,4.51,159.92,11.51,"1,872.11",20.12,235.52,6.33,,8.4,,17.46%,1,5.23,16.99%,4.45%,12.54%
1918-12,7.9,0.57,0.99,16.5,1918.96,4.51,154.85,11.17,"1,823.60",19.4,228.53,6.13,,8.15,,18.00%,1,5.19,17.45%,4.61%,12.84%
1919-01,7.85,0.57,0.99,16.5,1919.04,4.5,153.87,11.11,"1,822.96",19.31,228.74,6.1,,8.12,,18.21%,1,5.21,18.33%,4.58%,13.75%
1919-02,7.88,0.56,0.98,16.2,1919.12,4.54,157.31,11.25,"1,874.92",19.56,233.18,6.24,,8.33,,17.50%,1,5.31,18.09%,4.43%,13.66%
1919-03,8.12,0.56,0.98,16.4,1919.21,4.58,160.13,11.04,"1,919.43",19.23,230.47,6.36,,8.5,,17.29%,1,5.25,18.12%,4.67%,13.45%
1919-04,8.39,0.56,0.97,16.7,1919.29,4.62,162.48,10.78,"1,958.40",18.79,226.42,6.46,,8.65,,16.98%,1,5.16,17.92%,4.96%,12.95%
1919-05,8.97,0.55,0.97,16.9,1919.37,4.66,171.66,10.59,"2,079.64",18.47,223.73,6.83,,9.16,,16.11%,1,5.1,17.35%,5.07%,12.28%
1919-06,9.21,0.55,0.96,16.9,1919.46,4.7,176.25,10.53,"2,145.91",18.37,223.68,7.02,,9.43,,15.57%,1,5.11,17.17%,5.06%,12.11%
1919-07,9.51,0.55,0.96,17.4,1919.54,4.74,176.76,10.16,"2,162.44",17.75,217.15,7.05,,9.48,,15.77%,1,4.96,17.98%,5.29%,12.69%
1919-08,8.87,0.54,0.95,17.7,1919.62,4.77,162.07,9.93,"1,992.85",17.36,213.44,6.48,,8.71,,17.06%,1,4.88,19.64%,5.51%,14.13%
1919-09,9.01,0.54,0.95,17.8,1919.71,4.81,163.71,9.81,"2,022.99",17.17,212.18,6.56,,8.83,,16.79%,1,4.86,19.96%,5.61%,14.34%
1919-10,9.47,0.54,0.94,18.1,1919.79,4.85,169.21,9.59,"2,100.90",16.8,208.54,6.79,,9.15,,16.19%,1,4.79,18.21%,5.83%,12.38%
1919-11,9.19,0.53,0.94,18.5,1919.87,4.89,160.66,9.32,"2,004.35",16.35,203.92,6.47,,8.72,,17.03%,1,4.69,15.21%,6.11%,9.11%
1919-12,8.92,0.53,0.93,18.9,1919.96,4.93,152.64,9.07,"1,913.72",15.91,199.52,6.16,,8.32,,17.88%,1,4.59,16.31%,6.44%,9.88%
